word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
throat,bn:00061897n,"['kurkku', 'pharynx', 'nielu']",['Kurkku on kaulan etuosa; se sijaitsee selkärangan etupuolella.'],"[('___ on kaulan etuosa; se sijaitsee selkärangan etupuolella.', ('kurkku', 'pharynx', 'nielu'))]","[('___ on kaulan etuosa; se sijaitsee selkärangan etupuolella.', ('kurkku', 'pharynx', 'nielu'))]",[]
thumb,bn:00063376n,"['peukalo', 'pollex']","['Peukalo on ihmisen kädessä laitimmainen sormi; oikeassa kädessä – kämmenen osoittaessa alaspäin – vasemmanpuoleisin ja vasemmassa oikeanpuoleisin.', 'Sormi']","[('___ on ihmisen kädessä laitimmainen sormi; oikeassa kädessä – kämmenen osoittaessa alaspäin – vasemmanpuoleisin ja vasemmassa oikeanpuoleisin.', ('peukalo', 'pollex'))]","[('___ on ihmisen kädessä laitimmainen sormi; oikeassa kädessä – kämmenen osoittaessa alaspäin – vasemmanpuoleisin ja vasemmassa oikeanpuoleisin.', ('peukalo', 'pollex'))]",['Sormi']
ticket,bn:00033665n,"['hinta', 'tariffi', 'taksa', 'julkisen liikenteen maksu', 'ajomaksu', 'matkalipun hinta']",['julkisen liikenteen käytöstä maksettava hinta'],"[('julkisen liikenteen käytöstä maksettava ___', ('hinta', 'julkisen liikenteen maksu', 'matkalipun hinta', 'ajomaksu', 'tariffi', 'taksa'))]","[('julkisen liikenteen käytöstä maksettava ___', ('hinta', 'julkisen liikenteen maksu', 'matkalipun hinta', 'ajomaksu', 'tariffi', 'taksa'))]",[]
toe,bn:00077465n,['varvas'],"['Varvas on jalkaterän kärjessä sijaitseva puikkomainen uloke.', 'jalkaterän osa']","[('___ on jalkaterän kärjessä sijaitseva puikkomainen uloke.', ('varvas',))]","[('___ on jalkaterän kärjessä sijaitseva puikkomainen uloke.', ('varvas',))]",['jalkaterän osa']
tooth,bn:00077593n,"['hammas', 'Hammas']","['Hammas on kova kalkkipitoinen suussa sijaitseva muodostelma, jollaisia on monilla selkärankaisilla.', 'suussa sijaitseva muodostelma']","[('___ on kova kalkkipitoinen suussa sijaitseva muodostelma, jollaisia on monilla selkärankaisilla.', ('hammas',)), ('___ on kova kalkkipitoinen suussa sijaitseva muodostelma, jollaisia on monilla selkärankaisilla.', ('Hammas',))]","[('___ on kova kalkkipitoinen suussa sijaitseva muodostelma, jollaisia on monilla selkärankaisilla.', ('hammas',)), ('___ on kova kalkkipitoinen suussa sijaitseva muodostelma, jollaisia on monilla selkärankaisilla.', ('Hammas',))]",['suussa sijaitseva muodostelma']
train,bn:00066028n,"['juna', 'opettaa', 'harjoittaa']","['Juna on rautatiellä kulkeva kulkuväline, jossa on vaihteleva määrä vaunuja.', 'Liikenneväline', 'Kiskoajoneuvo']","[('___ on rautatiellä kulkeva kulkuväline, jossa on vaihteleva määrä vaunuja.', ('juna', 'harjoittaa', 'opettaa'))]","[('___ on rautatiellä kulkeva kulkuväline, jossa on vaihteleva määrä vaunuja.', ('juna', 'harjoittaa', 'opettaa'))]","['Liikenneväline', 'Kiskoajoneuvo']"
tray,bn:00078102n,"['tarjotin', 'tarjottimellinen', 'Tarjotin']",['Tarjotin on tarjoiluun tarkoitettu väline.'],"[('___ on tarjoiluun tarkoitettu väline.', ('tarjotin', 'tarjottimellinen')), ('___ on tarjoiluun tarkoitettu väline.', ('Tarjotin', 'tarjottimellinen'))]","[('___ on tarjoiluun tarkoitettu väline.', ('tarjotin', 'tarjottimellinen')), ('___ on tarjoiluun tarkoitettu väline.', ('Tarjotin', 'tarjottimellinen'))]",[]
tree,bn:00078131n,['puu'],"['Puu on suurikokoinen monivuotinen puuvartinen kasvi, jolla on yleensä yksi hallitseva varsi.', 'Suurikokoinen monivuotinen puuvartinen kasvi', 'Puuvartinen kasvi']","[('___ on suurikokoinen monivuotinen puuvartinen kasvi, jolla on yleensä yksi hallitseva varsi.', ('puu',))]","[('___ on suurikokoinen monivuotinen ___vartinen kasvi, jolla on yleensä yksi hallitseva varsi.', ('puu',)), ('Suurikokoinen monivuotinen ___vartinen kasvi', ('puu',)), ('___vartinen kasvi', ('puu',))]",[]
trousers,bn:00060423n,['housut'],['Housut ovat alaraajoja paitsi jalkateriä suojaamaan tarkoitettu vaatekappale.'],"[('___ ovat alaraajoja paitsi jalkateriä suojaamaan tarkoitettu vaatekappale.', ('housut',))]","[('___ ovat alaraajoja paitsi jalkateriä suojaamaan tarkoitettu vaatekappale.', ('housut',))]",[]
umbrella,bn:00078920n,['sateenvarjo'],"['Sateenvarjo on kokoon taitettavissa oleva kupu, jota käytetään sateelta suojautumiseen.', 'Kannettava sateensuoja']","[('___ on kokoon taitettavissa oleva kupu, jota käytetään sateelta suojautumiseen.', ('sateenvarjo',))]","[('___ on kokoon taitettavissa oleva kupu, jota käytetään sateelta suojautumiseen.', ('sateenvarjo',))]",['Kannettava sateensuoja']
wall,bn:00080386n,"['seinä', 'muuri']","['Muuri on muuraamalla aikaansaatu seinämä.', 'muuraamalla tehty seinämä']","[('___ on muuraamalla aikaansaatu seinämä.', ('muuri', 'seinä'))]","[('Muuri on muuraamalla aikaansaatu ___mä.', ('seinä',)), ('___ on muuraamalla aikaansaatu seinämä.', ('muuri',)), ('muuraamalla tehty ___mä', ('seinä', 'muuri'))]",[]
watch,bn:00077172n,"['rannekello', 'taskukello', 'kello']","['Rannekello on kello, jota pidetään ranteessa.', 'Kello']","[('___ on kello, jota pidetään ranteessa.', ('rannekello', 'taskukello')), ('Rannekello on ___, jota pidetään ranteessa.', ('kello', 'taskukello')), ('___', ('kello', 'rannekello', 'taskukello'))]","[('___ on kello, jota pidetään ranteessa.', ('rannekello', 'taskukello')), ('Rannekello on ___, jota pidetään ranteessa.', ('kello', 'taskukello')), ('___', ('kello', 'rannekello', 'taskukello'))]",[]
wheel,bn:00010248n,"['polkupyörä', 'pyörä', 'velosipedi', 'fillari']","['Polkupyörä on lihasvoimalla toimiva ajoneuvo, jonka rakenne perustuu yleensä kahteen peräkkäiseen pyörään, jotka yhdistää runko.', 'Ajoneuvo joka liikkuu kuljettajan polkemisen voimasta']","[('___ on lihasvoimalla toimiva ajoneuvo, jonka rakenne perustuu yleensä kahteen peräkkäiseen pyörään, jotka yhdistää runko.', ('polkupyörä', 'velosipedi', 'fillari', 'pyörä'))]","[('___ on lihasvoimalla toimiva ajoneuvo, jonka rakenne perustuu yleensä kahteen peräkkäiseen pyörään, jotka yhdistää runko.', ('polkupyörä', 'velosipedi', 'fillari')), ('Polkupyörä on lihasvoimalla toimiva ajoneuvo, jonka rakenne perustuu yleensä kahteen peräkkäiseen ___än, jotka yhdistää runko.', ('pyörä', 'velosipedi', 'fillari'))]",['Ajoneuvo joka liikkuu kuljettajan polkemisen voimasta']
whip,bn:00081007n,"['ruoska', 'piiska']","['Ruoska on rankaisu- tai kidutusväline, jota on käytetty jo muinaisten korkeakulttuurien ajoilta lähtien.', 'Esine', 'Rankaisu- tai kidutusväline']","[('___ on rankaisu- tai kidutusväline, jota on käytetty jo muinaisten korkeakulttuurien ajoilta lähtien.', ('ruoska', 'piiska'))]","[('___ on rankaisu- tai kidutusväline, jota on käytetty jo muinaisten korkeakulttuurien ajoilta lähtien.', ('ruoska', 'piiska'))]","['Rankaisu- tai kidutusväline', 'Esine']"
whistle,bn:00081044n,"['pilli', 'Pilli', 'vihellys']","['Pilli tai vihellyspilli on soitin, joka tuottaa vain yhden sävelen, yleensä korkean vihellyksen.', 'Puhallettava instrumentti, joka tuottaa viheltävän äänen']","[('___ tai vihellyspilli on soitin, joka tuottaa vain yhden sävelen, yleensä korkean vihellyksen.', ('pilli', 'vihellys')), ('___ tai vihellyspilli on soitin, joka tuottaa vain yhden sävelen, yleensä korkean vihellyksen.', ('Pilli', 'vihellys'))]","[('Pilli tai ___pilli on soitin, joka tuottaa vain yhden sävelen, yleensä korkean vihellyksen.', ('vihellys',)), ('___ tai vihellyspilli on soitin, joka tuottaa vain yhden sävelen, yleensä korkean vihellyksen.', ('pilli',)), ('___ tai vihellyspilli on soitin, joka tuottaa vain yhden sävelen, yleensä korkean vihellyksen.', ('Pilli',))]","['Puhallettava instrumentti, joka tuottaa viheltävän äänen']"
window,bn:00081285n,"['ikkuna', 'akkuna']","['Ikkuna on seinään, oveen tai kattoon asennettu yleensä lasitettu rakennusosa.', 'Aukko seinässä, ovessa tai katossa']","[('___ on seinään, oveen tai kattoon asennettu yleensä lasitettu rakennusosa.', ('ikkuna', 'akkuna'))]","[('___ on seinään, oveen tai kattoon asennettu yleensä lasitettu rakennusosa.', ('ikkuna', 'akkuna'))]","['Aukko seinässä, ovessa tai katossa']"
wing,bn:00081336n,['siipi'],"['Siipi on lintujen ja hyönteisten lenninelin.', 'Lentoelin']","[('___ on lintujen ja hyönteisten lenninelin.', ('siipi',))]","[('___ on lintujen ja hyönteisten lenninelin.', ('siipi',))]",['Lentoelin']
worm,bn:00081635n,"['mato', 'toukka']","['Madoiksi kutsutaan matelemalla liikkuvia, raajattomia, pieniä, lankamaisia eläimiä.']",[],[],"['Madoiksi kutsutaan matelemalla liikkuvia, raajattomia, pieniä, lankamaisia eläimiä.']"
